timestamp_start,length_mean,length_range,length_median,ttl_mean,ttl_range,ttl_median,payload_length_mean,payload_length_range,payload_length_median,most_freq_highest_layer,most_freq_src_port,most_freq_dst_port,most_freq_protocol,most_freq_tcp_flags,label,duration
115.031496,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07010416984388962
115.031527,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7047426203378866
115.102191,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.102215,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556786632356
115.102225,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.040615104001742335
115.102244,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.01312755273286572
115.102255,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
115.10227,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556726122169
115.10228,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156150904595
115.102294,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.47851620673855416
115.107245,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.44748429121423455
115.110681,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5680019661539416
115.124859,1442.3,1434,1514.0,63.95,1.0,64.0,26.0,0.0,26.0,Raw,Dynamic_Private,Dynamic_Private,17.0,PA,attack,0.6161959360205088
115.149835,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5412648154474899
115.16019,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5632183163293031
115.178676,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.42247286496918085
115.181236,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.004604392959995693
115.181245,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
115.18128,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0817350140256363
115.181318,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
115.181352,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.11192825357523895
115.181409,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457644072469
115.18143,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556726122169
115.18144,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156150904595
115.181454,1405.5,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
115.181477,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08700435582861085
115.181517,1387.05,1454,1514.0,64.0,0.0,64.0,6.0,0.0,6.0,Raw,Dynamic_Private,Dynamic_Private,17.0,A,attack,0.7717039403042831
115.336654,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4117475817039204
115.338909,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5759011797906937
115.370806,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
115.370829,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5392024346049042
115.380936,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5380072093005472
115.40163,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5311942871732255
115.41083,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5347974913487173
115.420443,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5307771281623117
115.437355,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.12913294711531118
115.437427,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4540456558365585
115.441139,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.027975578545634046
115.441154,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.034529621184058286
115.441171,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.034529621184058286
115.441188,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
115.441204,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556786632356
115.441214,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03762670881840164
115.441232,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5065501296959332
115.448117,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5711136295442787
115.471926,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5394713716462552
115.482075,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5900657110953645
115.500449,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5549504085706422
115.512611,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09034441231258827
115.512653,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.512678,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09964388128063492
115.512726,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5956156790589238
115.532338,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4322931253157456
115.535211,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.43155143342806707
115.539274,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7405210360959745
115.646841,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0680013340467566
115.646871,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08173501399988728
115.646908,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.056629730650972106
115.646933,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.10109965216231692
115.646982,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4676750936055641
115.65134,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.42190745421701575
115.653882,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.44144273103113435
115.657082,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.46925898207993083
115.661522,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.33979154118174965
115.662623,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4556773070644075
115.666407,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4084902016898058
115.668577,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4453826910163357
115.671929,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4171731896776111
115.675511,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6169255920954396
115.700702,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.013127552675236957
115.700713,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
115.700729,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156150904595
115.700743,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757034544243
115.700756,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.004604392959995693
115.700765,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.027975578545634046
115.70078,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,6.72335451201711e-11
115.700788,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6049381920674131
115.722805,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5953722886026112
115.742361,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2162203458526224
115.742579,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.37446691031901913
115.744031,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.059028777260875125
115.744057,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.10109965218282885
115.744106,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.059028777260875125
115.744132,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.11565850789091153
115.744192,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.35912650513610783
115.748023,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.31199083030009234
115.748715,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.43255856093053063
115.751875,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5694009506880162
115.766288,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5636236925911591
115.779766,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5894613705413816
115.79801,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.798041,1501.25,255,1514.0,64.0,0.0,64.0,1193.0,0.0,1193.0,Raw,Dynamic_Private,Dynamic_Private,17.0,PA,attack,0.020874757034544243
115.798054,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156150904595
115.798085,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757034544243
115.798098,1376.35,1448,1514.0,64.0,0.0,64.0,900.0,1472.0,1228.0,Raw,Dynamic_Private,Dynamic_Private,17.0,A,attack,0.020874757087161806
115.798116,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03762670886162319
115.798134,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03762670881840164
115.798158,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5693300672621572
115.812559,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.544513180783701
115.823317,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5080195066094068
115.830322,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.061362088293097854
115.830349,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07990353432009584
115.830385,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
115.83042,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.16084708790408744
115.830529,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.061362088293097854
115.830556,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.1025309551854805
115.830606,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.83063,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
115.830664,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06584525622188811
115.830693,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5325884378222278
115.840062,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.840087,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5403312911133226
115.850329,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5890170090134903
115.868478,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5842725912391805
115.885643,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
115.885675,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
115.88571,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
115.885733,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.1025309551854805
115.885783,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457640168585
115.885804,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0741601994819058
115.885837,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07010416987340679
115.885868,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
115.8859,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831218741401
115.885922,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0817350140256363
115.885959,1405.5,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
115.885981,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4011512639023955
115.887971,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5816441578391264
115.904614,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
115.904629,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.040615104001742335
115.904648,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757087161806
115.904661,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
115.904685,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3055677032057274
115.905326,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4357092671705272
115.908959,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4224065405701914
115.912053,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7296492869725656
116.008045,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0680013340467566
116.008075,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
116.00811,1498.8,304,1514.0,64.0,0.0,64.0,1144.0,0.0,1144.0,Raw,Dynamic_Private,Dynamic_Private,17.0,PA,attack,0.05662973061639486
116.008135,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4385830972749932
116.011229,1380.65,1448,1514.0,64.0,0.0,64.0,114.5,229.0,114.5,Raw,Dynamic_Private,Dynamic_Private,17.0,A,attack,0.4153547464041384
116.013582,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4862089102329829
116.019002,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.32676603825217976
116.019827,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7642214699587271
116.161914,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757087161806
116.161927,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563503075036
116.161943,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156150904595
116.161957,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
116.161973,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.004604392896300755
116.161982,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
116.161998,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556786632356
116.162008,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156100479445
116.162022,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.008972556786632356
116.162032,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
116.162047,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.004604392959995693
116.162056,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156100479445
116.16207,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.01312755273286572
116.162081,1405.5,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.024499156100479445
116.162095,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.004604392959995693
116.162104,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
116.162119,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.01312755273286572
116.16213,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757034544243
116.162143,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.01312755273286572
